id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry
B001570LV7,同济大学-生命科学与技术学院,赤峰路50号,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501315,31.281716",021-65981041,科教文化服务,学校,高等院校,121.501315,31.281716,"121.496884,31.283716",121.496884,31.283716,POINT (121.496884 31.283716)
B0FFF5W5R0,凤城五村9号楼,抚顺路与长岭路交叉口西140米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518143,31.282750",[],地名地址信息,门牌信息,楼栋号,121.518143,31.28275,"121.513772,31.2848",121.513772,31.2848,POINT (121.513772 31.2848)
B0FFF5W5RA,凤城五村11号楼,中山北二路凤城五村(凤城三村小区附近),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518675,31.282663",[],地名地址信息,门牌信息,楼栋号,121.518675,31.282663,"121.514306,31.284714",121.514306,31.284714,POINT (121.514306 31.284714)
B0FFF51CZZ,辽源二村230号楼,辽源西路与许昌路交叉路口往西约200米(辽源二村),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512829,31.269542",[],地名地址信息,门牌信息,楼栋号,121.512829,31.269542,"121.508441,31.271582",121.508441,31.271582,POINT (121.508441 31.271582)
B0FFF51CZD,辽源二村67号楼,打虎山路辽源二村,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512017,31.270241",[],地名地址信息,门牌信息,楼栋号,121.512017,31.270241,"121.507626,31.272278",121.507626,31.272278,POINT (121.507626 31.272278)
B0FFF51CZF,辽源二村62号楼,打虎山路辽源二村,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512098,31.270119",[],地名地址信息,门牌信息,楼栋号,121.512098,31.270119,"121.507707,31.272156",121.507707,31.272156,POINT (121.507707 31.272156)
B0FFK6VYYE,书香公寓15号楼,赤峰路59弄1-25号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501749,31.277725",[],地名地址信息,门牌信息,楼栋号,121.501749,31.277725,"121.49732,31.279728",121.49732,31.279728,POINT (121.49732 31.279728)
B0FFF00JFB,凤城二村小区老年活动室,延吉西路222附近,体育休闲服务;休闲场所;休闲场所,080500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518065,31.278031",[],体育休闲服务,休闲场所,休闲场所,121.518065,31.278031,"121.513694,31.280082",121.513694,31.280082,POINT (121.513694 31.280082)
B0FFIXRL23,上海大花园6号楼,周家嘴路1299弄之1-44号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511209,31.263993",[],地名地址信息,门牌信息,楼栋号,121.511209,31.263993,"121.506815,31.26603",121.506815,31.26603,POINT (121.506815 31.26603)
B001559YOV,上海华智人才服务有限公司,国定路335号上海复旦科技园创业中心15层1506,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508578,31.296968",021-65650721,公司企业,公司,公司,121.508578,31.296968,"121.504172,31.298984",121.504172,31.298984,POINT (121.504172 31.298984)
B0FFKZO65B,新东方大愚书店,国定路与政修路交叉口西北60米,购物服务;专卖店;书店,061205,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509789,31.296134",[],购物服务,专卖店,书店,121.509789,31.296134,"121.505387,31.298154",121.505387,31.298154,POINT (121.505387 31.298154)
B0FFF7U2IO,同济新村583号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511533,31.282887",[],地名地址信息,门牌信息,楼栋号,121.511533,31.282887,"121.507139,31.284917",121.507139,31.284917,POINT (121.507139 31.284917)
B0FFIXR8JD,同济新村705号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512234,31.282612",[],地名地址信息,门牌信息,楼栋号,121.512234,31.282612,"121.507842,31.284645",121.507842,31.284645,POINT (121.507842 31.284645)
B0FFFRE94W,绿色米兰广场南区(绿色米兰奥特莱斯店),国权路与政仁路交叉口东80米,购物服务;商场;商场,060100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518397,31.288165",[],购物服务,商场,商场,121.518397,31.288165,"121.514027,31.290213",121.514027,31.290213,POINT (121.514027 31.290213)
B0FFKS7PPM,星光美甲Twinkle Nail,恒联新天地花园江浦路2089弄19号,生活服务;美容美发店;美容美发店,071100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515978,31.281993",[],生活服务,美容美发店,美容美发店,121.515978,31.281993,"121.5116,31.284037",121.5116,31.284037,POINT (121.5116 31.284037)
B0FFF7DBML,同济新村342号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510517,31.283581",[],地名地址信息,门牌信息,楼栋号,121.510517,31.283581,"121.506119,31.285608",121.506119,31.285608,POINT (121.506119 31.285608)
B0FFJIZJQZ,上海澳嘉国际货运代理有限公司,国定路335号三号湾广场1号楼8层8011室(北门),生活服务;生活服务场所;生活服务场所,070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508172,31.297398",[],生活服务,生活服务场所,生活服务场所,121.508172,31.297398,"121.503765,31.299413",121.503765,31.299413,POINT (121.503765 31.299413)
B0HDJPRLOY,中粮肉品,辽源西路恒阳花苑,购物服务;综合市场;农副产品市场,060703,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509305,31.268795",[],购物服务,综合市场,农副产品市场,121.509305,31.268795,"121.504904,31.270825",121.504904,31.270825,POINT (121.504904 31.270825)
B0FFIVJ06X,上海五角场顺风餐饮有限公司,四平路2500号东方商厦5楼,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515815,31.298565",021-55052875,公司企业,公司,公司,121.515815,31.298565,"121.511435,31.300602",121.511435,31.300602,POINT (121.511435 31.300602)
B00155ESF3,企达航空,大连路990海上海新城商务楼10号楼7层701,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507338,31.266478",[],公司企业,公司,公司,121.507338,31.266478,"121.50293,31.268503",121.50293,31.268503,POINT (121.50293 31.268503)
B0FFGDLN5O,海上海·弘基休闲广场-洗手间,飞虹路568弄3号创邑海上海F2,公共设施;公共厕所;公共厕所,200300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507385,31.266078",[],公共设施,公共厕所,公共厕所,121.507385,31.266078,"121.502977,31.268103",121.502977,31.268103,POINT (121.502977 31.268103)
B0FFGDLN55,凤城三村西区92号楼,凤城三村92-185号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519736,31.279938",[],地名地址信息,门牌信息,楼栋号,121.519736,31.279938,"121.515371,31.281993",121.515371,31.281993,POINT (121.515371 31.281993)
B0FFILDEOC,海珍阁,飞虹路附近,商务住宅;商务住宅相关;商务住宅相关,120000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509631,31.266357",[],商务住宅,商务住宅相关,商务住宅相关,121.509631,31.266357,"121.505231,31.268389",121.505231,31.268389,POINT (121.505231 31.268389)
B0FFGSSA4L,sarah名媛韩式半永久定妆,江浦路1508号附近,生活服务;生活服务场所;生活服务场所,070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519491,31.274071",[],生活服务,生活服务场所,生活服务场所,121.519491,31.274071,"121.515126,31.276128",121.515126,31.276128,POINT (121.515126 31.276128)
B0FFLA7SSC,英勒斐特环境科技发展上海有限公司,国康路100号上海国际设计中心10楼英勒斐特环境科技发展上海有限公司,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502262,31.286991",[],公司企业,公司,公司,121.502262,31.286991,"121.497834,31.288992",121.497834,31.288992,POINT (121.497834 31.288992)
B0FFG69MML,兰州拉面(国权路店),五角场街道上海市杨浦区国权路93号兰州拉面,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516640,31.287870",18321280497,餐饮服务,中餐厅,中餐厅,121.51664,31.28787,"121.512263,31.289913",121.512263,31.289913,POINT (121.512263 31.289913)
B0FFGOFLGN,上海鹏华船务有限公司,四平路街道四平路1063号中天大厦508室,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503103,31.277451",021-63308618,公司企业,公司,公司,121.503103,31.277451,"121.498679,31.279458",121.498679,31.279458,POINT (121.498679 31.279458)
B0FFHDQTQ8,轩海森玩吧石吧,中山北二路117号,购物服务;专卖店;珠宝首饰工艺品|体育休闲服务;体育休闲服务场所;体育休闲服务场所,061202|080000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518883,31.285100",[],购物服务,专卖店,珠宝首饰工艺品|体育休闲服务,121.518883,31.2851,"121.514515,31.287151",121.514515,31.287151,POINT (121.514515 31.287151)
B0FFF79Q3T,同济新村127号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508458,31.282604",[],地名地址信息,门牌信息,楼栋号,121.508458,31.282604,"121.504053,31.284625",121.504053,31.284625,POINT (121.504053 31.284625)
B0FFIXR4OB,国顺路117弄小区52号楼,国顺路117弄2-6号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516866,31.289039",[],地名地址信息,门牌信息,楼栋号,121.516866,31.289039,"121.51249,31.291082",121.51249,31.291082,POINT (121.51249 31.291082)
B0FFF79Q36,同济新村612号楼,四平路1382弄612号(济一路),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508659,31.282239",[],地名地址信息,门牌信息,楼栋号,121.508659,31.282239,"121.504255,31.284261",121.504255,31.284261,POINT (121.504255 31.284261)
B00155F12Y,上海同饰建筑科技有限公司,控江路1553-1555号上海信息技术大厦B座307,公司企业;公司;建筑公司,170202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519144,31.274614",[],公司企业,公司,建筑公司,121.519144,31.274614,"121.514777,31.27667",121.514777,31.27667,POINT (121.514777 31.27667)
B0FFIXRA6Y,同济新村57号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508109,31.283990",[],地名地址信息,门牌信息,楼栋号,121.508109,31.28399,"121.503702,31.28601",121.503702,31.28601,POINT (121.503702 31.28601)
B00156NG46,同济新村60号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508012,31.284024",[],地名地址信息,门牌信息,楼栋号,121.508012,31.284024,"121.503605,31.286043",121.503605,31.286043,POINT (121.503605 31.286043)
B0FFGE90OU,诗丹丽美容美体(许昌路店),许昌路1495号,生活服务;美容美发店;美容美发店,071100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512465,31.272037",021-65033920;13761851333,生活服务,美容美发店,美容美发店,121.512465,31.272037,"121.508075,31.274075",121.508075,31.274075,POINT (121.508075 31.274075)
B0FFIXQBYZ,国权路336弄7号楼,四平路国权小区(复旦大学附近),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508208,31.290970",[],地名地址信息,门牌信息,楼栋号,121.508208,31.29097,"121.503801,31.292987",121.503801,31.292987,POINT (121.503801 31.292987)
B0FFIXR2HN,同济新村513号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508154,31.283209",[],地名地址信息,门牌信息,楼栋号,121.508154,31.283209,"121.503748,31.285229",121.503748,31.285229,POINT (121.503748 31.285229)
B0FFL3EZGV,Supreme(绿色米兰奥特莱斯店),国权路39号绿色米兰奥特莱斯-王座一楼,购物服务;服装鞋帽皮具店;品牌服装店,061101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518398,31.288165",[],购物服务,服装鞋帽皮具店,品牌服装店,121.518398,31.288165,"121.514028,31.290213",121.514028,31.290213,POINT (121.514028 31.290213)
B0FFKR14XA,来电(开心豆少儿英语杨浦君欣中心),控江路1777号君欣时代广场3层01号,生活服务;共享设备;充电宝,072101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515264,31.273465",4008845966,生活服务,共享设备,充电宝,121.515264,31.273465,"121.510884,31.27551",121.510884,31.27551,POINT (121.510884 31.27551)
B0FFHNTTA4,女洗手间(九隆坊),五角场黄兴路1737号九隆坊F2层,公共设施;公共厕所;女洗手间,200302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518698,31.291114",[],公共设施,公共厕所,女洗手间,121.518698,31.291114,"121.514328,31.293162",121.514328,31.293162,POINT (121.514328 31.293162)
B0FFK6W5HY,书香公寓17号楼,赤峰路59弄1-25号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501296,31.277813",[],地名地址信息,门牌信息,楼栋号,121.501296,31.277813,"121.496865,31.279815",121.496865,31.279815,POINT (121.496865 31.279815)
B0FFIXRMKI,同济新村205号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509417,31.282615",[],地名地址信息,门牌信息,楼栋号,121.509417,31.282615,"121.505015,31.284639",121.505015,31.284639,POINT (121.505015 31.284639)
B00156WIXK,鞍山四村35号,杨浦区,地名地址信息;门牌信息;门牌信息,190400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508755,31.277373",[],地名地址信息,门牌信息,门牌信息,121.508755,31.277373,"121.504351,31.279397",121.504351,31.279397,POINT (121.504351 31.279397)
B0FFJP5UNB,浙江兆龙互连科技股份有限公司上海营销中心,国权路525号附近,公司企业;公司企业;公司企业,170000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503510,31.293856",021-33628818,公司企业,公司企业,公司企业,121.50351,31.293856,"121.499086,31.295858",121.499086,31.295858,POINT (121.499086 31.295858)
B00153E57D,上海赤峰冶金公寓,赤峰路95-97号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496661,31.281557",[],商务住宅,住宅区,住宅小区,121.496661,31.281557,"121.492213,31.283543",121.492213,31.283543,POINT (121.492213 31.283543)
B0FFIXRPSZ,林绿家园2号楼,四平路1950弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511316,31.290857",[],地名地址信息,门牌信息,楼栋号,121.511316,31.290857,"121.50692,31.292884",121.50692,31.292884,POINT (121.50692 31.292884)
B0FFILE73T,抚顺路363弄小区2幢,抚顺路363弄2幢,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510581,31.278044",[],地名地址信息,门牌信息,楼栋号,121.510581,31.278044,"121.506184,31.280074",121.506184,31.280074,POINT (121.506184 31.280074)
B0FFIXPYB0,抚顺路363弄6号楼,抚顺路三六三弄6号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510338,31.277984",[],地名地址信息,门牌信息,楼栋号,121.510338,31.277984,"121.50594,31.280013",121.50594,31.280013,POINT (121.50594 31.280013)
B0FFI1U80X,同济新村150号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508970,31.284017",[],地名地址信息,门牌信息,楼栋号,121.50897,31.284017,"121.504567,31.286039",121.504567,31.286039,POINT (121.504567 31.286039)
B0FFIRP74Z,上海贝英吉工程咨询有限公司,国权路98号国阳大厦506室,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515821,31.288179",[],公司企业,公司,公司,121.515821,31.288179,"121.511442,31.29022",121.511442,31.29022,POINT (121.511442 31.29022)
B0FFIXQHA8,同济新村400号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509541,31.282912",[],地名地址信息,门牌信息,楼栋号,121.509541,31.282912,"121.50514,31.284936",121.50514,31.284936,POINT (121.50514 31.284936)
B0FFFP3U9Q,海上国际停车场,[],交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509096,31.272720",[],交通设施服务,停车场,公共停车场,121.509096,31.27272,"121.504694,31.274747",121.504694,31.274747,POINT (121.504694 31.274747)
B0FFGE74I4,贝欣房产(本溪路店),本溪路182号,生活服务;中介机构;中介机构,071600,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514262,31.275975",13817069103,生活服务,中介机构,中介机构,121.514262,31.275975,"121.509878,31.278016",121.509878,31.278016,POINT (121.509878 31.278016)
B00156W6BM,鞍山五村44号楼,四平路1020弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505213,31.275538",[],地名地址信息,门牌信息,楼栋号,121.505213,31.275538,"121.500797,31.277553",121.500797,31.277553,POINT (121.500797 31.277553)
B0FFH10URK,辽源四村小区2号楼,控江路1959-1967号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511933,31.273031",[],地名地址信息,门牌信息,楼栋号,121.511933,31.273031,"121.507541,31.275067",121.507541,31.275067,POINT (121.507541 31.275067)
B00155MMOQ,同济大学四平路校区土木工程学院水利工程系,四平路1239号同济大学四平路校区,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498652,31.285515",[],科教文化服务,学校,高等院校,121.498652,31.285515,"121.494211,31.287506",121.494211,31.287506,POINT (121.494211 31.287506)
B00156Z14N,同济大学四平路校区西南八楼,四平路1239同济大学附近,商务住宅;住宅区;宿舍|科教文化服务;学校;学校,120303|141200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499670,31.282162",[],商务住宅,住宅区,宿舍|科教文化服务,121.49967,31.282162,"121.495233,31.284157",121.495233,31.284157,POINT (121.495233 31.284157)
B00155BIUP,上海同泽建筑科技有限公司,国定路335号上海复旦科技园创业中心11层1111,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508578,31.296968",[],公司企业,公司,公司,121.508578,31.296968,"121.504172,31.298984",121.504172,31.298984,POINT (121.504172 31.298984)
B0FFHFHDCU,木材夹板批发,飞虹路又一村社区-南区北侧,购物服务;家居建材市场;建材五金市场,060603,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512434,31.266936",13162821153;18201981328,购物服务,家居建材市场,建材五金市场,121.512434,31.266936,"121.508044,31.268976",121.508044,31.268976,POINT (121.508044 31.268976)
B0G0A7W9FQ,遮阳窗帘卷帘地毯测量上门定做,大连路与三河路交叉口东180米,购物服务;购物相关场所;购物相关场所,060000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507940,31.266160",[],购物服务,购物相关场所,购物相关场所,121.50794,31.26616,"121.503534,31.268187",121.503534,31.268187,POINT (121.503534 31.268187)
B0FFLLEYR6,怪兽充电(同济大学四平路校区旭日楼),四平路1239号同济大学四平路校区内,生活服务;共享设备;充电宝,072101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505141,31.281555",[],生活服务,共享设备,充电宝,121.505141,31.281555,"121.500724,31.283567",121.500724,31.283567,POINT (121.500724 31.283567)
B0FFF2TVTL,网波信息技术有限公司,黄兴路1599号新纪元国际广场6层,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.521120,31.286708",[],公司企业,公司,公司,121.52112,31.286708,"121.516759,31.288765",121.516759,31.288765,POINT (121.516759 31.288765)
B0FFF3AQMO,江浦工商所消费者权益保护辽源二村(2)居委会联络点,许昌路1477-2-3号附近,政府机构及社会团体;社会团体;消费者协会,130406,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513199,31.270443",[],政府机构及社会团体,社会团体,消费者协会,121.513199,31.270443,"121.508812,31.272483",121.508812,31.272483,POINT (121.508812 31.272483)
B00156NGTS,同济新村29号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507522,31.283413",[],地名地址信息,门牌信息,楼栋号,121.507522,31.283413,"121.503113,31.285431",121.503113,31.285431,POINT (121.503113 31.285431)
B0FFH7VT40,慧源教育,国定路335号高科技企业杨浦孵化基地5层5005,科教文化服务;培训机构;培训机构,141400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508261,31.297305",13917755508,科教文化服务,培训机构,培训机构,121.508261,31.297305,"121.503854,31.29932",121.503854,31.29932,POINT (121.503854 31.29932)
B00156V9DR,凤城二村小区107号楼,凤城二村1-61号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519772,31.278977",[],地名地址信息,门牌信息,楼栋号,121.519772,31.278977,"121.515407,31.281033",121.515407,31.281033,POINT (121.515407 31.281033)
B0FFIVOPHM,书香公寓6号楼,赤峰路59弄1-25号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501827,31.279257",[],地名地址信息,门牌信息,楼栋号,121.501827,31.279257,"121.497398,31.28126",121.497398,31.28126,POINT (121.497398 31.28126)
B0FFL1RYZI,密云社区老年活动室,密云路上海市曲阳第二中学东南侧约30米,体育休闲服务;休闲场所;休闲场所,080500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496574,31.279273",[],体育休闲服务,休闲场所,休闲场所,121.496574,31.279273,"121.492126,31.28126",121.492126,31.28126,POINT (121.492126 31.28126)
B0FFF7U2H1,同济新村350号楼,彰武路600号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511783,31.282128",[],地名地址信息,门牌信息,楼栋号,121.511783,31.282128,"121.50739,31.284159",121.50739,31.284159,POINT (121.50739 31.284159)
B0FFF7U2H2,同济新村352号楼,济三路与同五北路交叉口西南80米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511539,31.282246",[],地名地址信息,门牌信息,楼栋号,121.511539,31.282246,"121.507145,31.284277",121.507145,31.284277,POINT (121.507145 31.284277)
B0FFF7U2H4,同济新村344号楼,四平路1382弄346号(彰武路),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512007,31.282432",[],地名地址信息,门牌信息,楼栋号,121.512007,31.282432,"121.507615,31.284464",121.507615,31.284464,POINT (121.507615 31.284464)
B0FFIZO2GU,可得眼镜(君欣广场店),控江路1777号君欣时代广场第一层第18号(一楼118号),购物服务;专卖店;眼镜店,061204,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514866,31.273573",13641947699,购物服务,专卖店,眼镜店,121.514866,31.273573,"121.510484,31.275617",121.510484,31.275617,POINT (121.510484 31.275617)
B0GU3LJLZ9,MR.MUSCLE FITNESS健身工作室(控江店),中山北二路与黄兴路交叉口西160米,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520441,31.285398",[],体育休闲服务,运动场馆,健身中心,121.520441,31.285398,"121.516078,31.287453",121.516078,31.287453,POINT (121.516078 31.287453)
B0HDMYUHSV,数说故事,大连路970号601室,购物服务;购物相关场所;购物相关场所,060000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507358,31.265955",[],购物服务,购物相关场所,购物相关场所,121.507358,31.265955,"121.50295,31.26798",121.50295,31.26798,POINT (121.50295 31.26798)
B0FFIXRVDC,同济绿园2号楼,本溪路300号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511616,31.273850",[],地名地址信息,门牌信息,楼栋号,121.511616,31.27385,"121.507223,31.275884",121.507223,31.275884,POINT (121.507223 31.275884)
B0FFIXS2CA,江浦路2009弄4号,江浦路2009弄小区(恒联新天地花园南),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516594,31.280137",[],地名地址信息,门牌信息,楼栋号,121.516594,31.280137,"121.512218,31.282183",121.512218,31.282183,POINT (121.512218 31.282183)
B0FFHHTC5I,华董(中国)有限公司,四平路1188号远洋广场5层,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504622,31.277980",[],公司企业,公司,公司,121.504622,31.27798,"121.500203,31.279992",121.500203,31.279992,POINT (121.500203 31.279992)
B0FFGVVKTI,创意设计工坊,赤峰路63号,生活服务;生活服务场所;生活服务场所,070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500871,31.279035",[],生活服务,生活服务场所,生活服务场所,121.500871,31.279035,"121.496439,31.281035",121.496439,31.281035,POINT (121.496439 31.281035)
B0FFK6GWWG,上海德昭知识产权代理有限公司,国定路335号(北门)三号湾广场2号楼17层,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508694,31.296992",021-33812388,公司企业,公司,公司,121.508694,31.296992,"121.504288,31.299008",121.504288,31.299008,POINT (121.504288 31.299008)
B0FFIXRQQA,许昌路1500弄1号楼,耀浦苑(鞍山新村地铁站东南),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513875,31.271199",[],地名地址信息,门牌信息,楼栋号,121.513875,31.271199,"121.50949,31.273241",121.50949,31.273241,POINT (121.50949 31.273241)
B0FFKTTHE9,金天国际,延吉西路黄兴路1039弄小区,生活服务;中介机构;中介机构,071600,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.522584,31.280579",4000331998;13816720186,生活服务,中介机构,中介机构,121.522584,31.280579,"121.518229,31.282642",121.518229,31.282642,POINT (121.518229 31.282642)
B0GUJBPBL5,依澜依兰科技美肤亚健康管理,本溪路与鞍山路交叉口东北80米,生活服务;美容美发店;美容美发店,071100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513528,31.275537",[],生活服务,美容美发店,美容美发店,121.513528,31.275537,"121.509142,31.277576",121.509142,31.277576,POINT (121.509142 31.277576)
B0FFIXRZUS,周家嘴路2001弄2号楼,通北路988号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515458,31.267489",[],地名地址信息,门牌信息,楼栋号,121.515458,31.267489,"121.511079,31.269537",121.511079,31.269537,POINT (121.511079 31.269537)
B00155KD9F,同济大学建筑设计研究院同元分院,赤峰路63号沪东科技园,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500957,31.279549",021-35375078,科教文化服务,科研机构,科研机构,121.500957,31.279549,"121.496525,31.281549",121.496525,31.281549,POINT (121.496525 31.281549)
B0FFFORD1V,本溪路168弄9号楼,本溪路168弄1-2号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514505,31.276496",[],地名地址信息,门牌信息,楼栋号,121.514505,31.276496,"121.510122,31.278538",121.510122,31.278538,POINT (121.510122 31.278538)
B0FFH89U2V,Linckia海星客同济社区,四平路辅路与彰武路交叉口南180米,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506118,31.280795",[],商务住宅,住宅区,住宅小区,121.506118,31.280795,"121.501705,31.28281",121.501705,31.28281,POINT (121.501705 31.28281)
